user_id,weighted_genres
ur2023933,"[1.27513612 1.30862069 0.28947368 0.30099819 1.80553539 0.97332123
 0.11206897 2.80181488 0.18466425 0.58076225 0.         0.18729583
 1.11751361 0.0991833  0.01814882 0.75290381 0.         0.
 0.84065336 0.53793103 0.         0.02549909 0.         1.07522686
 0.10245009 0.04963702]"
ur20243955,"[0.84406393 0.89589041 0.26324201 0.66598174 1.74885845 0.47785388
 0.11712329 2.41917808 0.2586758  0.19292237 0.         0.15890411
 0.01141553 0.13105023 0.03926941 0.20776256 0.         0.
 0.73926941 0.25958904 0.         0.06164384 0.         0.34429224
 0.05091324 0.06666667]"
ur20275121,"[0.75195922 0.66814272 0.18432622 0.31009876 1.27116916 0.73243071
 0.23963046 2.77957948 0.12542211 0.43450143 0.         0.11325263
 1.52379739 0.16224912 0.04052246 0.95304237 0.         0.
 0.59646384 0.41981523 0.         0.03166614 0.         1.14029946
 0.0489965  0.02019752]"
ur20315186,"[0.8116905  0.63204373 0.24045416 0.33116064 1.47115223 1.03364172
 0.20382675 4.0656434  0.17603028 0.38179142 0.06745164 0.23355761
 0.2812868  0.1686291  0.07094197 0.43679563 0.         0.
 0.872582   0.23343146 0.         0.05689655 0.         0.63864592
 0.28641716 0.04125315]"
ur20327151,"[1.23394358e+00 1.00853842e+00 3.62154862e-01 3.92106843e-01
 1.73068727e+00 7.96728691e-01 9.00810324e-02 2.83007203e+00
 3.63910564e-01 3.47148860e-01 1.04891957e-02 1.49834934e-01
 3.57382953e-01 1.07518007e-01 4.54231693e-02 4.03076230e-01
 6.10744298e-03 5.40216086e-04 8.44792917e-01 3.29096639e-01
 0.00000000e+00 1.19432773e-01 0.00000000e+00 7.06842737e-01
 7.24789916e-02 3.58043217e-02]"
ur20375346,"[2.47553247 1.5238961  0.35075325 0.28483117 1.68638961 1.37168831
 0.05288312 2.63158442 0.27464935 0.3227013  0.09750649 0.14618182
 0.67828571 0.05335065 0.12379221 0.57324675 0.         0.
 0.52909091 0.60633766 0.         0.11314286 0.         1.23527273
 0.09522078 0.12555844]"
ur20440192,"[2.80887446 3.81774892 2.01147186 0.10822511 2.83138528 0.57445887
 0.01406926 1.72575758 1.18484848 1.23116883 0.         0.01753247
 1.1961039  0.01796537 0.01753247 0.75519481 0.         0.
 0.32532468 1.08051948 0.         0.0538961  0.         1.09372294
 0.01753247 0.01753247]"
ur2045159,"[0.         0.         0.         0.         2.16666667 0.
 0.         5.46666667 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 3.36666667 0.         0.         0.         0.         0.
 0.         0.        ]"
ur20454428,"[4.29305556 2.55972222 0.36666667 0.55555556 2.87361111 2.33333333
 0.         2.36666667 0.25138889 0.56527778 0.         0.
 0.         0.27777778 0.13888889 0.25138889 0.         0.
 0.41805556 1.18055556 0.         0.39027778 0.         1.62777778
 0.13888889 0.        ]"
ur20495871,"[6.95294118e-01 3.78823529e-01 0.00000000e+00 3.23529412e-01
 4.21176471e-01 1.38823529e-01 1.75294118e-01 1.49058824e+00
 2.54117647e-01 4.11764706e-01 0.00000000e+00 1.18823529e-01
 1.49294118e+00 1.92941176e-01 4.70588235e-03 1.30588235e+00
 0.00000000e+00 0.00000000e+00 4.49411765e-01 3.70588235e-01
 0.00000000e+00 4.70588235e-03 0.00000000e+00 1.35647059e+00
 0.00000000e+00 1.17647059e-03]"
ur20509588,"[1.42927063 1.26660269 0.57619962 0.45076775 1.70556622 1.31429942
 0.28685221 1.943762   0.25729367 0.28982726 0.         0.1024952
 0.50940499 0.17370441 0.03176583 0.49117083 0.         0.
 0.30671785 0.34366603 0.         0.16861804 0.         0.87706334
 0.03560461 0.01305182]"
ur20531137,"[1.15397351 1.05033113 0.15347682 0.70182119 1.66986755 1.37781457
 0.13476821 3.92996689 0.2        0.34635762 0.09072848 0.29983444
 0.36887417 0.32831126 0.11258278 0.74784768 0.         0.
 0.72102649 0.62533113 0.         0.09768212 0.         0.87334437
 0.2102649  0.05678808]"
ur20568198,"[4.4902439  3.02682927 0.         0.         0.58780488 1.04390244
 0.         3.08536585 0.         1.2        0.         0.24390244
 1.22682927 0.         0.         0.77560976 0.         0.
 0.58780488 2.42926829 0.         0.         0.         1.50731707
 0.         0.        ]"
ur20654705,"[4.04785408 3.13776824 0.52424893 0.17424893 1.1916309  0.55751073
 0.0388412  2.08004292 0.28540773 0.70708155 0.         0.2332618
 0.7860515  0.02424893 0.01738197 0.43583691 0.         0.
 0.33669528 2.69077253 0.         0.01373391 0.         0.91072961
 0.06630901 0.00772532]"
ur2067905,"[1.75968468 2.1795045  0.5990991  0.28896396 1.81441441 0.61306306
 0.02274775 2.81283784 0.42995495 0.99031532 0.         0.14414414
 1.31576577 0.03693694 0.11486486 0.68851351 0.         0.
 0.60563063 1.13918919 0.         0.02252252 0.         1.06891892
 0.11463964 0.06531532]"
ur20682472,"[1.72351275 1.44305949 0.23342776 0.47932011 1.07620397 1.4694051
 0.02832861 3.15609065 0.19065156 0.41643059 0.06402266 0.1203966
 0.18441926 0.101983   0.01388102 0.76373938 0.         0.
 0.32804533 0.85070822 0.         0.13087819 0.         0.78470255
 0.2203966  0.13342776]"
ur20682974,"[1.44310345 0.80632184 0.04885057 0.54367816 0.62068966 1.15804598
 0.04655172 2.66264368 0.1408046  0.13390805 0.         0.3091954
 0.12816092 0.12126437 0.01666667 0.28448276 0.         0.
 0.5683908  0.22528736 0.         0.07471264 0.         0.87126437
 0.1183908  0.07816092]"
ur20684087,"[1.51176471 0.96773619 0.15311943 0.47005348 1.27896613 1.42228164
 0.15846702 3.82905526 0.08342246 0.24527629 0.0087344  0.2540107
 0.42780749 0.1311943  0.05775401 0.87183601 0.0114082  0.
 0.70552585 0.65864528 0.         0.16060606 0.         0.97237077
 0.14795009 0.04670232]"
ur20745279,"[1.74666667 1.51555556 0.11111111 0.27       1.24888889 0.70333333
 0.         2.53944444 0.         0.37166667 0.005      0.04722222
 0.29222222 0.02       0.         0.45       0.         0.
 0.62722222 1.40333333 0.         0.005      0.         0.72777778
 0.02722222 0.02722222]"
ur2079400,"[2.10692683 1.1643122  0.03699512 0.2299122  1.1942439  1.53703415
 0.01865366 2.90770732 0.11194146 0.28798049 0.21482927 0.18694634
 0.58286829 0.08200976 0.06314146 0.43789268 0.         0.
 0.60503415 0.47272195 0.         0.07705366 0.         1.12343415
 0.33418537 0.72515122]"
ur20860432,"[2.66944444e+00 2.14722222e+00 3.27777778e-01 6.55555556e-01
 9.90079365e-01 1.50317460e+00 3.96825397e-04 3.69801587e+00
 2.02380952e-01 6.03968254e-01 0.00000000e+00 2.59126984e-01
 9.40476190e-02 3.96825397e-04 0.00000000e+00 7.85317460e-01
 0.00000000e+00 0.00000000e+00 2.17063492e-01 1.06785714e+00
 0.00000000e+00 5.71428571e-02 0.00000000e+00 9.76984127e-01
 1.65873016e-01 8.29365079e-02]"
ur20871749,"[1.57470817 1.13657588 0.18677043 0.80505837 1.0459144  0.81400778
 0.05642023 2.94046693 0.09494163 0.28249027 0.         0.28677043
 0.58715953 0.16420233 0.         0.65214008 0.         0.
 0.43891051 0.69649805 0.         0.09571984 0.         1.09416342
 0.02490272 0.01750973]"
ur20905375,"[1.48288908 1.45253654 0.40352537 0.28925193 1.95012898 0.61659501
 0.09243336 1.83138435 0.28796217 0.47343078 0.         0.10670679
 0.39965606 0.14539983 0.05571797 0.43301806 0.         0.
 0.72579536 0.49518487 0.         0.10481513 0.         0.65485813
 0.10077386 0.01736887]"
ur20916867,"[3.12139738e+00 2.46495633e+00 1.00414847e+00 3.34388646e-01
 1.67008734e+00 1.01550218e+00 3.56986900e-02 2.43460699e+00
 2.80349345e-01 8.59497817e-01 2.18340611e-02 2.07532751e-01
 1.33941048e+00 2.90393013e-02 2.72925764e-03 4.72925764e-01
 0.00000000e+00 0.00000000e+00 2.35152838e-01 1.40152838e+00
 0.00000000e+00 8.67903930e-02 0.00000000e+00 1.06681223e+00
 1.92685590e-01 9.12663755e-02]"
ur2093818,"[1.67752992 1.06746464 0.17568009 0.29243743 1.22937976 1.11332971
 0.08949946 2.37323177 0.15321001 0.39287269 0.04896627 0.16077258
 0.71550598 0.06632209 0.03394995 0.69972797 0.00696409 0.
 0.42181719 0.72905332 0.         0.0367247  0.         1.08770403
 0.19526659 0.06523395]"
ur2095936,"[1.75114401 2.16164199 0.85504711 0.60148048 4.47065949 1.08546433
 0.         3.84172275 1.13041723 0.68156124 0.         0.16352624
 0.36742934 0.14939435 0.0654105  0.51318977 0.         0.
 2.07200538 0.35397039 0.         0.28600269 0.         1.07415882
 0.03270525 0.0218035 ]"
ur20961309,"[0.51372434 0.45870968 0.03818182 0.33214076 1.18093842 1.5057478
 0.0201173  4.08187683 0.08211144 0.17266862 0.67607038 0.15307918
 0.24604106 0.20545455 0.06480938 0.63618768 0.         0.
 1.19847507 0.20815249 0.         0.06721408 0.         0.76240469
 0.30680352 0.13571848]"
ur20962118,"[0.95330621 0.59582909 0.00498474 0.1775178  1.47822991 1.46917599
 0.09552391 2.82797558 0.0543235  0.14252289 0.24821974 0.10091556
 0.35910478 0.10325534 0.08321465 0.36826043 0.         0.
 0.56958291 0.39145473 0.         0.00376399 0.         0.75279756
 0.12858596 0.17833164]"
ur20988789,"[1.55454545 1.40909091 0.55909091 0.41136364 1.94545455 0.67045455
 0.22727273 3.34545455 0.         0.52954545 0.         0.08181818
 1.27272727 0.         0.         1.52045455 0.         0.
 0.33863636 0.97045455 0.         0.         0.         0.92954545
 0.         0.        ]"
ur21054934,"[1.9766 1.4236 0.3984 0.196  1.253  0.8791 0.0081 1.8375 0.1297 0.3293
 0.     0.0634 0.3422 0.0506 0.0358 0.4687 0.     0.     0.6048 0.6813
 0.     0.0847 0.     0.9388 0.0382 0.0098]"
ur21101534,"[1.28552989 1.20652174 0.36107337 0.34527853 1.47618886 0.82302989
 0.06936141 2.48780571 0.27350543 0.44969429 0.02904212 0.1294837
 0.30183424 0.11790082 0.03637908 0.36266984 0.0061481  0.
 0.49612772 0.44976223 0.         0.06134511 0.         0.65390625
 0.11076766 0.05591033]"
ur21108884,"[0.83942308 0.80192308 0.14903846 0.41057692 2.14711538 0.18653846
 0.35769231 2.15480769 0.11634615 0.19038462 0.02403846 0.17403846
 0.07115385 0.22692308 0.28942308 0.34807692 0.         0.
 1.56730769 0.37692308 0.         0.         0.         0.39423077
 0.18942308 0.03461538]"
ur21182619,"[1.82815946 1.74071247 0.47879559 0.21162002 1.52968617 0.56726039
 0.03002545 1.97234945 0.25665818 0.77726887 0.         0.07082273
 0.65377439 0.07480916 0.02340967 0.57268872 0.         0.
 0.49669211 0.99219678 0.         0.06938083 0.         0.56649703
 0.03715013 0.01840543]"
ur2121650,"[0.29684044 0.21248025 0.02796209 0.57093207 0.87030016 1.00410742
 0.24976303 4.21769352 0.0235387  0.13064771 0.01011058 0.28167457
 0.1628752  0.18056872 0.02116904 0.53349131 0.         0.
 0.66208531 0.12496051 0.         0.         0.         0.8028436
 0.10868878 0.05150079]"
ur21241039,"[1.91977492 1.15787781 0.21093248 0.45466238 0.99485531 0.91414791
 0.01575563 1.9437299  0.02765273 0.24919614 0.         0.17749196
 0.6573955  0.05916399 0.         0.58376206 0.         0.
 0.11189711 0.6778135  0.         0.06205788 0.         1.05192926
 0.04003215 0.04131833]"
ur21242033,"[2.64583333 2.49444444 0.13888889 0.         0.8625     0.16666667
 0.         2.59027778 0.23611111 1.23055556 0.         0.
 0.45972222 0.225      0.         0.33611111 0.         0.
 1.05555556 1.78055556 0.         0.         0.         0.22916667
 0.         0.        ]"
ur21249326,"[1.74536082 1.48041237 0.70824742 0.14329897 0.50515464 0.51030928
 0.         1.64742268 0.09175258 0.2185567  0.         0.10309278
 0.15360825 0.         0.         0.52680412 0.         0.
 0.1628866  1.08453608 0.         0.00927835 0.         1.10206186
 0.2        0.08350515]"
ur2159981,"[0.92406015 0.68721805 0.10300752 0.29924812 1.46766917 0.90225564
 0.03984962 3.56842105 0.07593985 0.13308271 0.         0.21278195
 0.23533835 0.14285714 0.00676692 0.42330827 0.         0.
 1.1593985  0.68195489 0.         0.27969925 0.         0.65789474
 0.08721805 0.        ]"
ur21630011,"[0.67922374 0.67374429 0.30136986 0.42077626 1.6347032  1.11484018
 0.06986301 3.34840183 0.106621   0.42054795 0.         0.02031963
 0.64497717 0.13835616 0.00570776 0.93127854 0.00365297 0.
 0.82009132 0.33401826 0.         0.09269406 0.         1.23652968
 0.06552511 0.04041096]"
ur21831381,"[3.24396285 4.82910217 1.96346749 0.4498452  3.11083591 0.56532508
 0.03095975 2.1250774  1.50433437 1.21176471 0.         0.1996904
 0.15572755 0.10092879 0.04489164 0.10681115 0.         0.
 0.1993808  1.16842105 0.         0.3879257  0.         0.40433437
 0.         0.0250774 ]"
ur21833437,"[2.09418605 1.91647287 0.51782946 0.7253876  2.14767442 1.06337209
 0.15988372 3.51918605 0.16647287 0.40096899 0.         0.20968992
 0.16337209 0.16763566 0.02790698 0.41395349 0.0124031  0.
 0.59670543 0.82655039 0.         0.04418605 0.         0.65523256
 0.14205426 0.06647287]"
ur21853024,"[0.83210526 1.24578947 0.31473684 0.49842105 1.55736842 0.75315789
 0.         3.06473684 0.71210526 0.47263158 0.03368421 0.20578947
 0.13526316 0.10421053 0.         0.29368421 0.         0.
 0.95894737 0.48368421 0.         0.14684211 0.         0.48789474
 0.11894737 0.        ]"
ur21853963,"[1.38736059 1.75018587 0.66208178 0.54460967 2.35947955 1.01858736
 0.17026022 4.28736059 0.3401487  0.76542751 0.07434944 0.19851301
 0.62453532 0.20855019 0.01375465 0.65762082 0.         0.
 0.81301115 0.96431227 0.         0.19330855 0.         0.77100372
 0.06022305 0.03011152]"
ur21869650,"[1.03605016 1.1015674  0.44190178 0.39111808 1.47251829 0.50987461
 0.27889237 2.42711599 0.20360502 0.37157785 0.00512017 0.12351097
 0.66138976 0.17356322 0.06102403 0.57492163 0.00256008 0.
 0.51682341 0.47434692 0.         0.05182863 0.         0.71071055
 0.05360502 0.02978056]"
ur21881328,"[1.09153037e+00 9.90128505e-01 2.32535047e-01 9.63785047e-02
 1.51086449e+00 7.71028037e-01 1.46028037e-03 2.33382009e+00
 2.14252336e-01 8.72137850e-01 8.70327103e-03 3.71495327e-02
 4.50572430e+00 7.72196262e-02 4.57359813e-02 1.60023364e+00
 0.00000000e+00 0.00000000e+00 6.03621495e-01 7.94626168e-01
 0.00000000e+00 2.92056075e-02 0.00000000e+00 2.32797897e+00
 1.96261682e-02 9.57943925e-03]"
ur2194868,"[0.54835391 0.7119856  0.24429012 0.61049383 1.58359053 0.75951646
 0.35493827 3.14166667 0.18909465 0.25514403 0.00643004 0.22217078
 0.1938786  0.23744856 0.02098765 0.40529835 0.00843621 0.
 0.7340535  0.23647119 0.         0.07530864 0.         0.48960905
 0.15617284 0.05205761]"
ur21991915,"[1.18903346 0.99498141 0.06524164 0.35501859 1.62007435 1.15130112
 0.04237918 2.79163569 0.05780669 0.23457249 0.         0.16431227
 0.15687732 0.06431227 0.03159851 0.57118959 0.         0.
 0.48141264 0.57174721 0.         0.06356877 0.         0.73550186
 0.22992565 0.04628253]"
ur22003481,"[1.36655113 0.90138648 0.01109185 0.59168111 1.62772964 0.63431542
 0.15701906 4.447487   0.21923744 0.35909879 0.12079723 0.62894281
 1.64558059 0.1305026  0.0660312  0.65389948 0.         0.
 1.03778163 0.87504333 0.         0.06308492 0.         1.23327556
 0.99012132 0.23119584]"
ur22008076,"[1.95947712 1.68039216 0.60392157 0.08006536 0.95261438 0.37287582
 0.         1.19444444 0.26437908 0.65522876 0.         0.05915033
 2.78104575 0.         0.02091503 0.80457516 0.         0.
 0.04477124 1.31111111 0.         0.         0.         1.51960784
 0.         0.04183007]"
ur22066568,"[1.14922027 1.31208577 0.72134503 0.93684211 1.59220273 0.93986355
 0.39902534 3.4162768  0.28060429 0.52105263 0.         0.24210526
 0.41851852 0.42007797 0.10038986 0.44795322 0.         0.
 0.64532164 0.45107212 0.         0.07348928 0.         0.58557505
 0.08791423 0.01578947]"
ur22122641,"[1.46041131 1.23624679 0.33521851 0.30822622 1.49228792 0.95089974
 0.13804627 2.03701799 0.13007712 0.36426735 0.01645244 0.10848329
 0.21028278 0.06118252 0.0092545  0.4470437  0.         0.
 0.34447301 0.70128535 0.         0.1722365  0.         0.63033419
 0.11670951 0.02904884]"
ur22131361,"[1.23119884 1.13423207 0.35127588 0.42267694 1.51824747 1.03567646
 0.19118922 3.94077997 0.23736158 0.41742898 0.10813674 0.32590274
 0.33558016 0.19817044 0.10914781 0.51367357 0.00471834 0.
 1.05454983 0.4483871  0.         0.08555609 0.         0.69629273
 0.38319692 0.12705826]"
ur22164449,"[1.91308777 1.3869906  0.34443574 0.50478056 1.11841693 1.06512539
 0.12515674 2.41982759 0.16003135 0.39278997 0.02304075 0.22319749
 0.4015674  0.0903605  0.02711599 0.52789969 0.         0.
 0.38354232 0.63652038 0.         0.11473354 0.         0.94710031
 0.12053292 0.05297806]"
ur22171966,"[1.53825758 0.87429654 0.22359307 0.20957792 1.15638528 0.93073593
 0.04675325 1.97472944 0.09215368 0.27554113 0.         0.13468615
 0.4672619  0.08625541 0.02294372 0.42537879 0.         0.
 0.44897186 0.46601732 0.         0.08538961 0.         0.92494589
 0.05497835 0.01585498]"
ur22201610,"[5.62500000e-01 1.60714286e-02 0.00000000e+00 9.48214286e-01
 5.51785714e-01 1.25000000e-01 0.00000000e+00 4.29464286e+00
 6.42857143e-02 5.17857143e-01 0.00000000e+00 5.16071429e-01
 1.51785714e-01 0.00000000e+00 0.00000000e+00 1.51785714e-01
 0.00000000e+00 0.00000000e+00 1.08214286e+00 0.00000000e+00
 0.00000000e+00 2.89285714e-01 0.00000000e+00 1.09642857e+00
 6.46428571e-01 1.78571429e-03]"
ur22223892,"[6.87694484e-01 3.41442716e-01 1.76803395e-03 3.22277228e-01
 1.35268741e+00 1.33281471e+00 1.54879774e-02 3.10636492e+00
 8.21782178e-02 2.27298444e-01 5.72842999e-03 1.40523338e-01
 6.70367751e-01 1.24115983e-01 5.09193777e-02 9.55869873e-01
 0.00000000e+00 0.00000000e+00 5.57708628e-01 3.35077793e-01
 0.00000000e+00 4.18670438e-02 0.00000000e+00 1.15007072e+00
 7.00848656e-02 4.46251768e-02]"
ur22283965,"[0.78021978 1.         0.07032967 2.54835165 0.87142857 0.87582418
 2.23296703 3.37032967 0.28791209 0.07032967 0.         0.94175824
 0.         0.8010989  0.10989011 0.46373626 0.         0.
 0.68131868 0.07032967 0.         0.26483516 0.         0.33516484
 0.15934066 0.        ]"
ur22301934,"[1.79450898 1.32349525 0.2593981  0.24609293 1.75770855 0.84614572
 0.02286167 2.62370644 0.35786695 0.59878564 0.         0.09614572
 0.83875396 0.04910243 0.06921859 0.75512144 0.00337909 0.
 0.82835269 0.66816262 0.         0.03717001 0.         1.14329461
 0.06267159 0.01441394]"
ur2235654,"[0.3125   0.578125 0.153125 0.378125 2.021875 0.81875  0.2      3.34375
 0.       0.1125   0.2      0.       0.3125   0.54375  0.       0.353125
 0.       0.       1.734375 0.3125   0.       0.       0.       0.50625
 0.278125 0.1125  ]"
ur2248099,"[0.87058941 0.43781362 0.03275587 0.09571884 0.81224612 1.36662684
 0.02072879 2.18283552 0.03293509 0.33002788 0.19751095 0.05037834
 1.72387495 0.05589407 0.01754281 0.91272401 0.         0.
 0.35790522 0.43639984 0.         0.02387495 0.         1.34237356
 0.07027081 0.10260852]"
ur22487163,"[1.80633037 1.17349159 0.21374876 0.46656775 1.29930762 1.13956479
 0.34559842 2.53066271 0.1379822  0.40771513 0.07734916 0.21206726
 1.44253215 0.20454995 0.0611276  0.72176063 0.         0.
 0.40534125 0.6727003  0.         0.06498516 0.         1.16132542
 0.17072206 0.22087043]"
ur22507470,"[1.84950495 0.85445545 0.02475248 0.         0.69405941 1.12277228
 0.00891089 1.46138614 0.02574257 0.37722772 0.         0.
 1.56534653 0.         0.         1.21485149 0.         0.
 0.0990099  0.75247525 0.         0.         0.         1.73861386
 0.         0.06336634]"
ur22513682,"[1.05958953 0.7636235  0.16206653 0.26086341 1.41309271 1.0373673
 0.03906582 2.7472753  0.0552017  0.43481953 0.11776362 0.11309271
 0.86694975 0.10509554 0.04486907 0.58386412 0.         0.
 0.51762208 0.5542109  0.         0.03453645 0.         0.79907997
 0.18209483 0.07338995]"
ur22529727,"[0.79627876 0.89878214 0.24817321 0.51299053 1.40646143 0.89915426
 0.02188769 4.37405277 0.26688092 0.4550406  0.14218539 0.28105548
 0.48166441 0.2005751  0.09976319 0.55507442 0.         0.
 1.02895805 0.35402571 0.         0.0579161  0.         0.70020298
 0.28826116 0.10659675]"
ur2256253,"[0.91425121 0.89468599 0.27391304 0.29275362 1.70072464 0.85845411
 0.02125604 2.39879227 0.13043478 0.25120773 0.         0.11256039
 0.252657   0.09251208 0.05676329 0.44396135 0.         0.
 1.00603865 0.38913043 0.         0.01425121 0.         0.66400966
 0.04975845 0.03140097]"
ur2257122,"[9.90804598e-01 5.35632184e-01 0.00000000e+00 2.89655172e-01
 4.33333333e-01 8.21264368e-01 0.00000000e+00 1.61724138e+00
 7.81609195e-02 1.32183908e-01 0.00000000e+00 2.16666667e-01
 3.82183908e-01 5.74712644e-04 3.73563218e-02 4.40804598e-01
 0.00000000e+00 0.00000000e+00 2.02873563e-01 4.64367816e-01
 0.00000000e+00 5.17241379e-02 0.00000000e+00 9.24712644e-01
 2.22988506e-01 2.22988506e-01]"
